id,title,released,popularity,average_stars,total_votes,genres,overview
796499,Army of Thieves,2021-10-27,152.949,6.9,1408,"['Crime', 'Comedy']",A mysterious woman recruits bank teller Ludwig Dieter to lead a group of aspiring thieves on a top-secret heist during the early stages of the zombie apocalypse.
301528,Toy Story 4,2019-06-19,138.037,7.6,8206,"['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy', 'Drama']","Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy."
372058,Your Name.,2016-08-26,134.505,8.5,8953,"['Romance', 'Animation', 'Drama']","High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other."
859041,Crazy Fist,2021-05-06,145.749,7.1,49,['Action'],"After an opponent dies mid-match, a prominent MMA champion swore never to fight again and retired to run his family's company. But when his best friend dies under suspicious circumstances, he has no choice but to step back in the ring."
109445,Frozen,2013-11-20,149.627,7.3,14458,"['Animation', 'Family', 'Adventure', 'Fantasy']","Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means."
348893,Boyka: Undisputed IV,2016-08-01,154.339,7.0,1031,"['Action', 'Drama']","In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude."
284052,Doctor Strange,2016-10-25,139.301,7.4,19490,"['Action', 'Adventure', 'Fantasy']","After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil."
741335,Sing a Bit of Harmony,2021-10-29,150.496,7.9,8,"['Animation', 'Drama', 'Science Fiction']","Satomi is fine being alone until an AI named Shion joins her class with a song and a promise to make her happy. While Shion’s musical numbers and princess gowns don’t quite pass as human, her antics bring Satomi closer to four other classmates. Together, they make memories worth saving, but even our most precious data can be erased."
942118,Irmão do Jorel: Especial Carnaval Bruttal,2022-02-25,139.377,6.0,2,"['Animation', 'Comedy']",
516329,Antlers,2021-10-28,149.62,6.3,734,"['Drama', 'Horror', 'Mystery']","A small-town Oregon teacher and her brother, the local sheriff, discover a young student is harbouring a dangerous secret that could have frightening consequences."
22,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,153.942,7.8,17787,"['Adventure', 'Fantasy', 'Action']","Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her."
39104,Dragon Ball Z: Super Android 13!,1992-07-11,128.792,6.7,394,"['Action', 'Animation', 'Science Fiction']","Dr. Gero's Androids #13, #14, and #15 are awakened by the laboratory computers and immediately head to the mall where Goku is shopping. After Goku, Trunks, and Vegeta defeat #14 and #15, #13 absorbs their inner computers and becomes a super being greater than the original three separately were. Now it is up to Goku to stop him."
13811,Knowing,2009-03-19,137.926,6.1,4465,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.
285,Pirates of the Caribbean: At World's End,2007-05-19,130.438,7.2,12315,"['Adventure', 'Fantasy', 'Action']","Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems."
575249,Dragon Ball Z: The Real 4-D at Super Tenkaichi Budokai,2017-06-30,147.534,7.3,16,"['Action', 'Animation', 'Adventure']","Dragon Ball Z: The Real 4-D at Super Tenkaichi Budoka is a cinematic attraction at Universal Studios Japan and the successor to Dragon Ball Z: The Real 4-D. Like its predecessor, it is a new installment in the Dragon Ball series, this time primarily featuring the face off between Super Saiyan Blue Goku and Broly God."
678287,Marmaduke,2022-04-28,139.679,5.9,42,"['Animation', 'Family', 'Comedy']","Great Dane Marmaduke epitomizes the overgrown lapdog, with an irascible streak and a penchant for mischief that is tempered with a deep sense of love and responsibility for his human family, the Winslows. The new animation is set in the world of elite dog shows, rife divas, rivalries and slapstick comedy."
9820,The Parent Trap,1998-07-28,131.191,7.1,3376,"['Comedy', 'Family']","Hallie Parker and Annie James are identical twins separated at a young age because of their parents' divorce. Unknowingly to their parents, the girls are sent to the same summer camp where they meet, discover the truth about themselves, and then plot with each other to switch places."
985939,Fall,2022-08-11,136.263,6.5,2,['Thriller'],"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights."
845885,Dark Blood,2021-09-05,137.207,5.0,9,"['Crime', 'Drama']","A father is imprisoned after committing a brutal revenge crime. During his confinement he must adapt to a new life of abuse, including injury and humiliation by guards and other prisoners."
3933,Corpse Bride,2005-09-12,141.401,7.5,7305,"['Romance', 'Fantasy', 'Animation']","Set in a 19th-century European village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living."
419430,Get Out,2017-02-24,127.95,7.6,14447,"['Mystery', 'Thriller', 'Horror']","Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined."
999457,To Kill the Mother,2022-07-30,135.248,6.1,4,['Drama'],"In Madrid, Spain, during a rainy day, Dorita, an elegant and magnetic mature woman, meets Noa, an attractive young man."
760161,Orphan: First Kill,2022-07-27,128.923,6.0,7,"['Horror', 'Thriller']","After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous “child” at any cost."
91314,Transformers: Age of Extinction,2014-06-25,135.222,5.9,6833,"['Science Fiction', 'Action', 'Adventure']","As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs."
1724,The Incredible Hulk,2008-06-12,119.122,6.2,10007,"['Science Fiction', 'Action', 'Adventure']","Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe."
885110,Amina,2021-11-04,132.716,6.4,115,"['War', 'History', 'Drama']","In 16th-century Zazzau, now Zaria, Nigeria, Amina must utilize her military skills and tactics to defend her family's kingdom. Based on a true story."
982939,Heart Parade,2022-06-15,134.104,5.9,33,"['Comedy', 'Romance']","A careerist from Warsaw, who does not like dogs, has to go to Kraków for professional reasons, where she meets a charming widower, his son and their four-legged pet."
10674,Mulan,1998-06-18,128.035,7.9,8184,"['Animation', 'Family', 'Adventure']","To save her father from certain death in the army, a young woman secretly enlists in his place and becomes one of China's greatest heroines in the process."
32657,Percy Jackson & the Olympians: The Lightning Thief,2010-02-01,127.837,6.2,6465,"['Adventure', 'Fantasy', 'Family']","Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world."
